sid,fid,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,distance,angle,rk,rk_count,mammal,wc_num,wc_dist,wc_type,wc_year,wc_road_n
142,209505,2940012402,2940062100,2940005300,1,103,0,29,충절로,0,0,0,30,0,0,0,1823.803713,,44760,부여군,,44760,43,1000,223.2122816,0,0,1,1108,5.780148605,1,2011,6
143,212280,2880000303,2880000102,2880000200,1,103,0,39,외암로,0,0,0,60,0,0,0,286.9051767,,44200,아산시,,44200,49,0,71.25693662,0,12,6,1570,6.033360015,1,2019,4
144,210372,2940014300,2940006100,2940006900,1,103,0,40,성충로,0,0,0,60,0,0,0,1265.313701,,44760,부여군,,44760,43,0,300.4969306,0,8,0,1403,1.737447186,2,2009,2
145,210372,2940014300,2940006100,2940006900,1,103,0,40,성충로,0,0,0,60,0,0,0,1265.313701,,44760,부여군,,44760,43,1000,7.564933783,0,8,0,1403,1.165213203,2,2009,2
146,210367,2940014802,2940037000,2940006400,1,103,0,40,흥수로,0,0,0,60,0,0,0,1021.281645,,44760,부여군,,44760,43,0,256.8621538,0,13,0,1403,3.06708762,2,2009,2
147,210367,2940014802,2940037000,2940006400,1,103,0,40,흥수로,0,0,0,60,0,0,0,1021.281645,,44760,부여군,,44760,43,1000,264.6507401,0,19,0,1403,2.153130779,2,2009,2
148,94322,2890178700,2890070200,2890070100,2,103,4,38,충의로,0,0,0,80,0,0,0,449.286514,,44210,서산시,,44210,48,0,245.6482833,0,6,0,1106,6.382754027,1,2007,6
149,94321,2890178602,2890059501,2890070100,2,103,0,38,충의로,0,0,0,80,0,0,0,749.4602194,,44210,서산시,,44210,48,0,77.4031781,0,3,3,1106,7.332015617,1,2007,6
150,210362,2940013500,2940006100,2940005800,1,103,0,40,성충로,0,0,0,60,0,0,0,346.9096597,,44760,부여군,,44760,43,0,98.86432214,0,8,0,1403,1.749235106,2,2009,2
151,94319,2890178601,2890059500,2890059501,2,103,0,38,충의로,0,0,0,80,0,0,0,585.5588718,,44210,서산시,,44210,48,0,59.03750067,0,3,3,1106,7.896373394,1,2007,6
152,94318,2890178502,2890059501,2890059500,2,103,0,38,충의로,0,0,0,80,0,0,0,590.3675373,,44210,서산시,,44210,48,0,257.4036761,0,3,3,1106,7.335497501,1,2007,6
153,94317,2890178501,2890070100,2890059501,2,103,0,38,충의로,0,0,0,80,0,0,0,744.9079359,,44210,서산시,,44210,48,0,236.9399202,0,4,0,1106,6.720852388,1,2007,6
154,210392,2940014702,2940006400,2940037000,1,103,0,40,흥수로,0,0,0,60,0,0,0,1024.683984,,44760,부여군,,44760,43,0,84.7163512,0,19,1,1403,2.141505628,2,2009,2
155,210392,2940014702,2940006400,2940037000,1,103,0,40,흥수로,0,0,0,60,0,0,0,1024.683984,,44760,부여군,,44760,43,1000,76.85809383,0,14,0,1403,3.054587681,2,2009,2
156,210387,2940014600,2940006200,2940006400,1,103,0,40,흥수로,0,0,0,60,0,0,0,782.8528261,,44760,부여군,,44760,43,0,61.82159113,0,19,1,1403,1.88666223,2,2009,2
157,366153,2890305400,2890113300,2890061100,2,103,0,29,중앙로,0,0,0,70,0,0,0,415.2932293,,44210,서산시,,44210,48,0,308.2603479,0,4,2,1376,6.348234805,1,2001,2
158,366133,2890305700,2890106001,2890113300,2,103,0,29,중앙로,0,0,0,70,0,0,0,603.6222592,,44210,서산시,,44210,48,0,307.6878163,0,7,0,1376,6.474066615,1,2001,2
159,366132,2890305600,2890113300,2890106001,2,103,0,29,중앙로,0,0,0,70,0,0,0,604.5139603,,44210,서산시,,44210,48,0,129.6270847,0,4,2,1376,6.359791345,1,2001,2
160,278903,3000464300,2980012400,3000119200,1,103,0,40,예덕로,0,0,0,60,0,0,0,961.5804214,,44270,당진시,,44270,45,0,51.73367604,0,0,0,1377,11.88253662,1,2009,2
161,278903,3000464300,2980012400,3000119200,1,103,0,40,예덕로,0,0,0,60,0,0,0,961.5804214,,44810,예산군,,44810,39,0,61.47068631,0,0,0,1377,11.86704072,1,2009,2
162,278902,3000464200,3000026900,3000171700,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5522.353177,,44270,당진시,,44270,45,0,145.2854939,0,12,0,1377,3.23294141,1,2009,2
163,278902,3000464200,3000026900,3000171700,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5522.353177,,44270,당진시,,44270,45,1000,156.7769668,0,8,2,1377,4.202376096,1,2009,2
164,278902,3000464200,3000026900,3000171700,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5522.353177,,44270,당진시,,44270,45,2000,140.8969287,0,4,0,1377,5.187690506,1,2009,2
165,278902,3000464200,3000026900,3000171700,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5522.353177,,44270,당진시,,44270,45,3000,135.3786249,0,6,6,1377,6.18116191,1,2009,2
166,278902,3000464200,3000026900,3000171700,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5522.353177,,44270,당진시,,44270,45,4000,134.7501521,0,3,0,1377,7.175099893,1,2009,2
167,278902,3000464200,3000026900,3000171700,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5522.353177,,44270,당진시,,44270,45,5000,134.7704774,0,2,0,1377,8.170914434,1,2009,2
168,278899,3000464100,3000171700,3000026900,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5517.160041,,44270,당진시,,44270,45,0,315.2185132,0,5,0,1377,8.684041589,1,2009,2
169,278899,3000464100,3000171700,3000026900,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5517.160041,,44270,당진시,,44270,45,1000,315.0491399,0,2,0,1377,7.687601502,1,2009,2
170,278899,3000464100,3000171700,3000026900,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5517.160041,,44270,당진시,,44270,45,2000,314.6602274,0,6,6,1377,6.692720552,1,2009,2
171,278899,3000464100,3000171700,3000026900,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5517.160041,,44270,당진시,,44270,45,3000,314.8357698,0,6,0,1377,5.699193727,1,2009,2
172,278899,3000464100,3000171700,3000026900,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5517.160041,,44270,당진시,,44270,45,4000,331.99784,0,5,0,1377,4.702861156,1,2009,2
173,278899,3000464100,3000171700,3000026900,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5517.160041,,44270,당진시,,44270,45,5000,337.2082275,0,12,2,1377,3.737872288,1,2009,2
174,278899,3000464100,3000171700,3000026900,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,5517.160041,,44810,예산군,,44810,39,0,315.2185132,0,5,0,1377,8.684648109,1,2009,2
175,278915,3000464700,3000005200,3000171400,3,101,0,15,서해안고속도로,0,0,0,110,5,0,0,2573.030361,,44210,서산시,,44210,48,0,219.173444,0,8,2,1377,3.071686745,1,2009,2
176,278915,3000464700,3000005200,3000171400,3,101,0,15,서해안고속도로,0,0,0,110,5,0,0,2573.030361,,44270,당진시,,44270,45,0,231.3731227,0,8,0,1377,1.183612088,1,2009,2
177,278915,3000464700,3000005200,3000171400,3,101,0,15,서해안고속도로,0,0,0,110,5,0,0,2573.030361,,44270,당진시,,44270,45,1000,231.2675098,0,12,3,1377,1.741096421,1,2009,2
178,278915,3000464700,3000005200,3000171400,3,101,0,15,서해안고속도로,0,0,0,110,5,0,0,2573.030361,,44270,당진시,,44270,45,2000,229.6267027,0,7,3,1377,2.58186373,1,2009,2
179,278913,3000464900,2140352200,3000017702,3,101,3,15,서해안고속도로,0,0,0,110,5,0,0,1573.279231,,44270,당진시,,44270,45,0,270.3091818,0,1,2,1377,20.05264114,1,2009,2
180,278890,3000463200,2980034100,2980034300,2,103,0,32,예당평야로,0,0,0,80,0,0,0,38.12722801,,44810,예산군,,44810,39,0,107.9400844,0,9,0,1377,17.65746283,1,2009,2
181,278889,3000463100,2980034300,2980034100,2,103,0,32,예당평야로,0,0,0,80,0,0,0,37.76479568,,44270,당진시,,44270,45,0,287.9401401,0,9,0,1377,17.68801826,1,2009,2
182,278889,3000463100,2980034300,2980034100,2,103,0,32,예당평야로,0,0,0,80,0,0,0,37.76479568,,44810,예산군,,44810,39,0,287.9401401,0,9,0,1377,17.69220689,1,2009,2
183,278893,3000463400,2980033800,2980034100,2,103,3,32,예당평야로,0,0,0,80,0,0,0,406.2270201,,44270,당진시,,44270,45,0,123.9031093,0,2,0,1377,17.25253872,1,2009,2
184,278893,3000463400,2980033800,2980034100,2,103,3,32,예당평야로,0,0,0,80,0,0,0,406.2270201,,44810,예산군,,44810,39,0,117.9544239,0,4,0,1377,17.45873568,1,2009,2
185,278891,3000463300,2980034100,2980033800,2,103,3,32,예당평야로,0,0,0,80,0,0,0,402.5039427,,44270,당진시,,44270,45,0,287.9409659,0,9,0,1377,17.65514777,1,2009,2
186,278935,3000464600,3000171400,3000005200,3,101,0,15,서해안고속도로,0,0,0,110,5,0,0,2573.537443,,44270,당진시,,44270,45,0,39.71601397,0,6,2,1377,3.072418739,1,2009,2
187,278935,3000464600,3000171400,3000005200,3,101,0,15,서해안고속도로,0,0,0,110,5,0,0,2573.537443,,44270,당진시,,44270,45,1000,51.56017509,0,7,3,1377,2.201763874,1,2009,2
188,278935,3000464600,3000171400,3000005200,3,101,0,15,서해안고속도로,0,0,0,110,5,0,0,2573.537443,,44270,당진시,,44270,45,2000,51.15076427,0,10,0,1377,1.435927733,1,2009,2
189,278917,3000464800,3000017701,2140352200,3,101,3,15,서해안고속도로,0,0,0,110,5,0,0,1523.468642,,44270,당진시,,44270,45,0,91.95008489,0,1,2,1377,19.85767434,1,2009,2
190,366930,2860031500,2860014200,2860014600,2,103,3,23,차령로,0,0,0,80,0,0,0,671.4507357,,44150,공주시,,44150,51,0,9.463624559,0,1,3,1375,4.86113766,2,2009,2
191,366929,2860025426,2860347200,2860347100,2,101,3,25,논산천안고속도로,0,0,0,110,5,0,0,518.6636986,,44150,공주시,,44150,51,0,194.3599297,0,55,0,1375,8.299024408,2,2009,2
192,366927,2860025405,2860036100,2860035000,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,1767.868774,,44150,공주시,,44150,51,0,217.3901895,0,0,0,1374,2.871700623,1,2009,4
193,366927,2860025405,2860036100,2860035000,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,1767.868774,,44150,공주시,,44150,51,1000,209.3195693,0,2,0,1374,1.910819054,1,2009,4
194,366875,2860019002,2860007501,2860007500,2,103,0,1,금벽로,0,1,0,70,0,0,0,191.2325224,,44150,공주시,,44150,51,0,163.8746397,0,9,2,1541,3.862542773,1,2017,4
195,366948,2860029001,2860014200,2860012700,2,103,0,23,차령로,0,0,0,80,0,0,0,1048.730581,,44150,공주시,,44150,51,0,189.4576256,0,1,3,1375,4.857339112,2,2009,2
196,366948,2860029001,2860014200,2860012700,2,103,0,23,차령로,0,0,0,80,0,0,0,1048.730581,,44150,공주시,,44150,51,1000,189.387281,0,0,0,1375,5.814302971,2,2009,2
197,366947,2860028901,2860012700,2860014200,2,103,0,23,차령로,0,0,0,80,0,0,0,1051.764842,,44150,공주시,,44150,51,0,23.88013127,0,0,1,1375,5.864400635,2,2009,2
198,366947,2860028901,2860012700,2860014200,2,103,0,23,차령로,0,0,0,80,0,0,0,1051.764842,,44150,공주시,,44150,51,1000,9.750952571,0,1,3,1375,4.909828574,2,2009,2
199,366942,2860032800,2860015000,2860015200,3,103,0,32,금벽로,0,0,0,50,0,0,0,417.6286136,,44150,공주시,,44150,51,0,303.3447395,0,0,0,1375,3.524058381,2,2009,2
200,366941,2860031302,2860029600,2860029500,2,103,0,32,금벽로,0,0,0,70,0,0,0,1473.88827,,44150,공주시,,44150,51,0,114.2052239,0,0,0,1375,4.996079561,2,2009,2
201,366941,2860031302,2860029600,2860029500,2,103,0,32,금벽로,0,0,0,70,0,0,0,1473.88827,,44150,공주시,,44150,51,1000,105.3710663,0,0,0,1375,5.718426575,2,2009,2
202,366874,2860019001,2860008700,2860007501,2,103,0,1,금벽로,0,1,0,50,0,0,0,772.660262,,44150,공주시,,44150,51,0,162.3841271,0,15,13,1541,4.535583315,1,2017,4
203,366954,2860031305,2860015000,2860029800,2,103,0,32,금벽로,0,0,0,70,0,0,0,479.3741508,,44150,공주시,,44150,51,0,123.0544959,0,0,0,1375,3.534808241,2,2009,2
204,366953,2860031303,2860029700,2860029600,2,103,0,32,금벽로,0,0,0,70,0,0,0,1344.417308,,44150,공주시,,44150,51,0,124.613661,0,1,1,1375,4.11773574,2,2009,2
205,366953,2860031303,2860029700,2860029600,2,103,0,32,금벽로,0,0,0,70,0,0,0,1344.417308,,44150,공주시,,44150,51,1000,107.8231877,0,1,0,1375,4.771309883,2,2009,2
206,367109,2960137700,2960066100,2960066200,2,103,4,36,칠갑산1로,0,0,0,80,0,0,0,1764.459019,,44790,청양군,,44790,41,0,154.7064487,0,6,0,1257,4.994372148,1,2008,2
207,367109,2960137700,2960066100,2960066200,2,103,4,36,칠갑산1로,0,0,0,80,0,0,0,1764.459019,,44790,청양군,,44790,41,1000,133.4716628,0,3,0,1257,4.90006602,1,2008,2
208,367009,2860049700,2860022900,2860023200,1,103,3,39,금계산로,0,0,0,40,0,0,0,80.51151163,,44150,공주시,,44150,51,0,62.51607104,0,2,1,1373,5.965198781,1,2009,4
209,367008,2860049400,2860022900,2860023000,1,103,0,39,금계산로,0,0,0,40,0,0,0,165.9725315,,44150,공주시,,44150,51,0,242.3557668,0,2,1,1373,5.976760065,1,2009,4
210,367007,2860047100,2860021800,2860021900,1,103,0,39,유구외곽로,0,0,0,40,0,0,0,113.3248224,,44150,공주시,,44150,51,0,22.93061842,0,1,0,1373,5.500942407,1,2009,4
211,95496,2920011000,2920004800,2920004700,2,103,0,13,금산로,0,0,0,30,0,0,0,11.43734333,,44710,금산군,,44710,44,0,193.5963968,0,0,0,1107,5.385115724,1,2007,6
212,368336,2880028305,2880012402,2880012400,2,103,0,34,서해로,0,1,0,80,0,0,0,922.0472586,,44200,아산시,,44200,49,0,255.8190381,0,10,7,1489,12.65321614,1,2016,2
213,368334,2880007902,2881879400,2881879500,2,103,0,21,온천대로,0,1,0,50,0,0,0,332.1224459,,44200,아산시,,44200,49,0,33.65977639,0,24,5,1417,12.06681906,1,2015,2
214,368333,2880007901,2881879300,2881879400,2,103,0,21,온천대로,0,1,0,50,0,0,0,218.1234137,,44200,아산시,,44200,49,0,32.78587077,0,27,4,1417,12.2511431,1,2015,2
215,368296,2860171300,2860036800,2860036900,2,101,0,30,당진영덕고속도로,0,0,101,40,5,0,0,462.1938598,,44150,공주시,,44150,51,0,265.6898538,0,8,0,1373,5.841005089,1,2009,4
216,368272,2880009607,2881884600,2880003510,4,103,0,21,온천대로,0,0,0,80,0,0,0,248.0064075,,44200,아산시,,44200,49,0,253.3876054,0,3,0,1097,3.029029749,1,2008,4
217,368527,2920187300,2920109700,2920110000,2,103,0,37,금산로,0,0,0,80,0,0,0,467.5943363,,44710,금산군,,44710,44,0,10.6949371,0,8,0,1107,4.014198904,1,2007,6
218,95569,2910047800,2910000501,2910019000,2,103,0,1,계백로,0,1,0,70,0,0,0,963.0630667,,44250,계룡시,,44250,46,0,37.92253894,0,22,0,1541,9.115960232,1,2017,4
219,95568,2910047700,2910019000,2910000501,2,103,0,1,계백로,0,1,0,70,0,0,0,956.608475,,44250,계룡시,,44250,46,0,196.0640686,0,16,2,1541,8.174918893,1,2017,4
220,368750,2884713801,2882067201,2882067101,2,103,0,45,충무로,0,0,0,60,0,0,0,212.3659144,,44200,아산시,,44200,49,0,164.5965856,0,3,0,1417,4.073037892,1,2015,2
221,95837,2920010301,2920004500,2920004501,2,103,0,13,금산로,0,0,0,40,0,0,0,91.87256621,,44710,금산군,,44710,44,0,13.59202638,0,0,0,1107,5.526549208,1,2007,6
222,230002,2970192900,2970071000,2970071100,1,103,0,40,남당항로,0,0,0,60,0,0,0,171.4186804,,44800,홍성군,,44800,40,0,241.3306805,0,0,0,1110,13.51953443,1,2002,1
223,368728,2960232901,2960099001,2960099101,2,103,0,36,대청1로,0,0,0,70,0,0,0,57.38655218,,44790,청양군,,44790,41,0,107.2924665,0,6,0,1490,10.06613864,1,2016,4
224,368727,2960232701,2960098901,2960099001,2,103,4,36,대청1로,0,0,0,70,0,0,0,1428.992728,,44790,청양군,,44790,41,0,61.88937785,0,1,0,1490,9.821157266,1,2016,4
225,368727,2960232701,2960098901,2960099001,2,103,4,36,대청1로,0,0,0,70,0,0,0,1428.992728,,44790,청양군,,44790,41,1000,110.6158742,0,5,0,1490,9.825965368,1,2016,4
226,368723,2960232601,2960098901,2960098801,2,103,0,36,대청1로,0,0,0,70,0,0,0,323.1471147,,44790,청양군,,44790,41,0,242.8503633,0,1,0,1490,9.79080672,1,2016,4
227,95788,2920010900,2920004700,2920004800,2,103,0,13,금산로,0,0,0,30,0,0,0,11.43732032,,44710,금산군,,44710,44,0,13.59590912,0,0,0,1107,5.401530951,1,2007,6
228,368717,2960231601,2960098301,2960098401,2,103,0,36,대청1로,0,0,0,70,0,0,0,24.97776846,,44790,청양군,,44790,41,0,39.10769184,0,6,0,1490,11.46135977,1,2016,4
229,95692,2920010402,2920004501,2920004500,2,103,0,13,금산로,0,0,0,40,0,0,0,91.86938476,,44710,금산군,,44710,44,0,193.5933927,0,0,0,1107,5.446442629,1,2007,6
230,369394,2861057201,2860349401,2860349301,2,103,0,1,백운로,0,0,0,80,0,0,0,39.19840907,,44150,공주시,,44150,51,0,176.8910712,0,0,0,1541,1.04704447,1,2017,4
231,369393,2861057701,2860349501,2860349601,2,103,0,1,백운로,0,0,0,80,0,0,0,434.9852458,,44150,공주시,,44150,51,0,353.8558134,0,0,0,1541,1.160639474,1,2017,4
232,368657,3010352701,3010137401,3010063400,2,103,2,21,일반국도21호선,0,0,0,60,0,0,0,614.422578,,44131,천안시동남구,,44130,53,0,278.3658945,0,0,0,1099,0.278525674,1,2009,2
233,279549,3010205600,3010094100,3010095100,2,103,0,21,남부대로,0,0,0,70,0,0,0,117.3507912,,44131,천안시동남구,,44130,53,0,86.8411562,0,3,0,1099,1.924095951,1,2009,2
234,279369,3010140000,3010127700,3010128500,1,103,4,21,남부대로,0,0,0,50,0,0,0,353.7411023,,44131,천안시동남구,,44130,53,0,93.810328,0,13,0,1271,1.915048124,1,2006,8
235,368712,2890285701,2890106101,2890106001,4,103,0,29,중앙로,0,0,0,70,0,0,0,419.9573384,,44210,서산시,,44210,48,0,268.5576329,0,8,0,1376,6.449029149,1,2001,2
236,368711,2890285601,2890106001,2890106101,4,103,0,29,중앙로,0,0,0,70,0,0,0,426.2788965,,44210,서산시,,44210,48,0,129.9395339,0,7,0,1376,6.482642188,1,2001,2
237,369595,2884730901,2880021900,2882073201,2,103,0,21,온양순환로,0,0,0,90,0,0,0,610.0646991,,44200,아산시,,44200,49,0,227.7812182,0,22,0,1097,4.532501921,1,2008,4
238,369594,2884730701,2882073101,2882073201,2,103,0,21,온양순환로,0,0,0,90,0,0,0,1164.895883,,44200,아산시,,44200,49,0,40.36449523,0,27,0,1097,5.926069525,1,2008,4
239,369594,2884730701,2882073101,2882073201,2,103,0,21,온양순환로,0,0,0,90,0,0,0,1164.895883,,44200,아산시,,44200,49,1000,53.2920932,0,22,0,1097,5.155139919,1,2008,4
240,96026,2920352100,2920174800,2920174900,2,103,3,37,무금로,0,0,0,60,0,0,0,75.16486112,,44710,금산군,,44710,44,0,156.7079908,0,0,0,1107,6.106779898,1,2007,6
241,96025,2920352000,2920174800,2920004100,2,103,0,37,무금로,0,0,0,60,0,0,0,42.36492996,,44710,금산군,,44710,44,0,345.1967979,0,0,0,1107,6.117279557,1,2007,6
242,96024,2920351900,2920004100,2920174800,2,103,0,37,무금로,0,0,0,60,0,0,0,41.17885251,,44710,금산군,,44710,44,0,165.5898162,0,0,0,1107,6.067562622,1,2007,6
243,96001,2920187800,2920110000,2920110100,2,103,0,17,금산로,0,1,0,80,0,0,0,893.779523,,44710,금산군,,44710,44,0,20.55579548,0,6,0,1107,4.480593455,1,2007,6
244,96000,2920187700,2920110100,2920110000,2,103,0,17,금산로,0,1,0,80,0,0,0,894.0946161,,44710,금산군,,44710,44,0,201.381209,0,5,0,1107,5.367089367,1,2007,6
245,95998,2920187400,2920109900,2920110000,1,103,0,17,금산로,0,0,103,40,0,0,0,258.1791756,,44710,금산군,,44710,44,0,13.65022074,0,6,0,1107,4.223761793,1,2007,6
246,95841,2920010800,2920005000,2920004300,1,101,0,35,통영대전고속도로,0,0,101,50,5,0,0,1025.491179,,44710,금산군,,44710,44,0,230.1329933,0,10,0,1107,7.035355034,1,2007,6
247,95841,2920010800,2920005000,2920004300,1,101,0,35,통영대전고속도로,0,0,101,50,5,0,0,1025.491179,,44710,금산군,,44710,44,1000,148.2313957,0,8,0,1107,7.203033319,1,2007,6
248,95840,2920010700,2920004300,2920005000,1,101,0,35,통영대전고속도로,0,0,101,50,5,0,0,375.6354219,,44710,금산군,,44710,44,0,0.850810394,0,8,0,1107,7.23652869,1,2007,6
249,95839,2920010401,2920004700,2920004501,2,103,0,13,금산로,0,0,0,30,0,0,0,66.50016763,,44710,금산군,,44710,44,0,193.5933528,0,0,0,1107,5.394088291,1,2007,6
250,95838,2920010302,2920004501,2920004700,2,103,0,13,금산로,0,0,0,30,0,0,0,66.49970229,,44710,금산군,,44710,44,0,13.59203082,0,0,0,1107,5.453814422,1,2007,6
251,369520,2980304201,2980009000,2980115401,2,103,0,40,예덕로,0,0,0,60,0,0,0,158.2946393,,44810,예산군,,44810,39,0,39.4868392,0,0,0,1376,11.16749916,1,2001,2
252,96006,2920188200,2920110100,2920110300,2,103,0,17,금산로,0,1,0,80,0,0,0,514.073814,,44710,금산군,,44710,44,0,22.73912457,0,5,0,1107,5.36525629,1,2007,6
253,96005,2920188100,2920110300,2920110100,2,103,0,17,금산로,0,1,0,80,0,0,0,514.8976425,,44710,금산군,,44710,44,0,205.8077712,0,12,0,1107,5.872524344,1,2007,6
254,96004,2920188000,2920110100,2920110200,1,101,0,35,통영대전고속도로,0,0,101,50,5,0,0,273.6987872,,44710,금산군,,44710,44,0,29.64748999,0,5,0,1107,5.36525629,1,2007,6
255,96002,2920187900,2920011500,2920110100,1,101,0,35,통영대전고속도로,0,0,101,50,5,0,0,295.1150232,,44710,금산군,,44710,44,0,197.0372255,0,9,0,1107,5.659001279,1,2007,6
256,204334,2920012400,2920005400,2920005800,1,101,0,35,통영대전고속도로,0,0,101,40,5,0,0,474.3486801,,44710,금산군,,44710,44,0,75.66270151,0,2,0,1107,7.437972987,1,2007,6
257,204333,2920012300,2920005800,2920005400,1,101,0,35,통영대전고속도로,0,0,101,40,5,0,0,474.3480743,,44710,금산군,,44710,44,0,255.6626956,0,0,0,1107,7.728742754,1,2007,6
258,370238,2860064300,2860031600,2860031400,1,103,0,36,차동로,0,0,103,60,0,0,0,435.2801731,,44150,공주시,,44150,51,0,147.8821224,0,72,0,1375,1.864031979,2,2009,2
259,204374,2920017800,2920008200,2920008000,1,103,0,17,읍내로,0,1,0,30,0,0,0,361.9477202,,44710,금산군,,44710,44,0,224.7839656,0,0,0,1107,8.370139579,1,2007,6
260,370236,2860061600,2860029000,2860029100,2,103,0,32,금벽로,0,0,0,70,0,0,0,868.6977414,,44150,공주시,,44150,51,0,275.4474966,0,23,3,1541,6.276895265,1,2017,4
261,204369,2920013502,2920005100,2920010401,2,101,0,35,통영대전고속도로,0,0,0,100,5,0,0,6479.198699,,44710,금산군,,44710,44,0,312.1094846,0,9,0,1107,6.629180619,1,2007,6
262,204369,2920013502,2920005100,2920010401,2,101,0,35,통영대전고속도로,0,0,0,100,5,0,0,6479.198699,,44710,금산군,,44710,44,1000,344.1671553,0,4,0,1107,5.656220392,1,2007,6
